0,-123.862985
1,-127.9086352
2,-129.9203722
3,-133.7470005
4,-134.6250427
5,-135.4027263
6,-135.6647298
7,-136.2082231
8,-133.7556518
9,-133.7084808
10,-131.3548754
11,-131.8788866
12,-129.9200101
13,-130.0695972
14,-128.2021705
15,-127.8365278
16,-127.8697781
17,-127.5421428
18,-128.8849253
19,-126.9858046
20,-127.6661835
21,-126.7133766
22,-126.3192773
23,-125.4530325
24,-124.0827822
25,-122.4925997
26,-122.4966894
27,-120.04243
28,-120.1030303
29,-119.1769596
30,-117.7905592
31,-117.9762096
32,-116.7155119
33,-117.2397468
34,-116.3273564
35,-118.5644681
36,-118.7808949
37,-120.0390896
38,-122.3464181
39,-123.486567
40,-125.3058237
41,-126.0625199
42,-129.3229587
43,-128.1400551
44,-131.514865
45,-125.3963692
46,-117.7696695
47,-132.095446
48,-134.771126
49,-134.9544656
50,-136.1001474
51,-139.2062823
52,-139.2715081
53,-140.9542528
54,-143.3958855
55,-145.0588989
56,-147.3944757
57,-149.972338
58,-150.3907389
59,-151.3243428
60,-151.8055333
61,-151.0883935
62,-152.2458569
63,-150.3285649
64,-149.3400231
65,-148.9263421
66,-145.6550792
67,-144.7594224
68,-141.022736
69,-140.3864191
70,-138.4820944
71,-134.8556236
72,-132.5653741
73,-128.5966452
74,-126.4908981
75,-121.8607495
76,-118.4844845
77,-115.2026023
78,-110.881914
79,-106.9265413
80,-102.044483
81,-98.48311386
82,-94.69846008
83,-90.23161734
84,-85.50818556
85,-82.47911424
86,-75.41437563
87,-71.09810397
88,-67.09489965
89,-64.32584473
90,-60.00675709
91,-56.07804932
92,-53.86581169
93,-48.12662821
94,-44.6734858
95,-41.05927652
96,-38.20863112
97,-34.22551091
98,-31.85315397
99,-29.31255545
100,-25.7942924
101,-23.35531283
102,-21.0527743
103,-17.54235895
104,-16.63952548
105,-12.6410047
106,-12.00929195
107,-8.060076065
108,-4.625313557
109,-4.15198084
110,-0.764818028
111,0.971851259
112,3.160331903
113,4.853929087
114,6.319716634
115,8.646745085
116,10.10432591
117,11.74990415
118,12.67032433
119,12.92426881
120,14.38649602
121,13.93991488
122,17.09662471
123,17.83254197
124,17.40195375
125,20.06845532
126,20.17444886
127,21.8810586
128,21.58150613
129,23.15921842
130,24.29011
131,24.21497713
132,25.463833
133,25.93046491
134,27.05210607
135,27.56826572
136,28.15625256
137,29.18771033
138,30.15678361
139,30.52329089
140,30.98375831
141,31.2850277
142,31.99244386
143,33.61056827
144,32.80221075
145,32.95979157
146,33.07634478
147,33.27324763
148,33.10116443
149,33.40800238
150,36.74030543
151,35.52880897
152,35.3981893
153,35.48751647
154,35.9092974
155,36.19174114
156,36.3053901
157,37.40124394
158,37.74300902
159,39.58443262
160,38.97757188
161,41.21561681
162,38.98994724
163,41.16619071
164,39.9941674
165,41.09881074
166,43.20978901
167,42.74241218
168,43.45418322
169,42.02927299
170,44.06066113
171,42.62542328
172,42.79522274
173,43.95833465
174,42.91945958
175,44.67599488
176,43.41968758
177,44.10444532
178,43.65156027
179,44.0558619
180,45.21135605
181,44.0639883
182,46.5374455
183,46.23178989
184,47.51839564
185,46.19044795
186,45.67988498
187,46.58116936
188,46.02226114
189,45.72770715
190,46.67197476
191,46.18178426
192,45.90805816
193,45.4628522
194,46.26741714
195,46.12185047
196,46.48334065
197,47.98416748
198,46.90322109
199,47.7128426
200,48.30872694
201,48.67895075
202,49.94957065
203,50.48821
204,51.53576548
205,51.28657907
206,52.78589381
207,53.03058083
208,54.05035857
209,53.66320963
210,53.26301113
211,51.92480822
212,51.72368324
213,53.03221394
214,51.99722083
215,51.4682423
216,50.5812796
217,49.8497888
218,51.30369725
219,51.30583258
220,50.52111634
221,51.67030141
222,50.21192102
223,49.95513547
224,52.55922325
225,52.5910956
226,48.92821845
227,50.28845212
228,51.05423638
229,50.19763603
230,49.33894457
231,50.02766892
232,49.03215476
233,48.86584472
234,47.00810048
235,45.16391032
236,46.6313851
237,48.00901086
238,48.0318828
239,48.97503415
240,46.95935621
241,48.07657568
242,47.31264958
243,47.52342102
244,47.84142708
245,45.80989781
246,46.69001559
247,46.26065971
248,46.05521553
249,46.5331
250,46.15672354
251,45.4145722
252,44.9866898
253,44.71164475
254,45.25329897
255,45.92836483
256,43.91806516
257,46.0084602
258,45.18442651
259,45.65212657
260,45.72783231
261,46.40313162
262,45.99377646
263,46.71876446
264,47.24642087
265,47.20956265
266,46.2205895
267,45.66600885
268,46.09335325
269,46.57279478
270,46.04480942
271,45.59861658
272,44.49583052
273,43.72759422
274,43.99329767
275,44.68320073
276,42.8874902
277,44.35288776
278,43.17511495
279,43.88679241
280,43.8821925
281,42.83523938
282,42.42195269
283,44.84284903
284,43.0746201
285,43.67629996
286,43.87518227
287,45.08535586
288,44.66764758
289,44.64993178
290,46.0986558
291,46.04740593
292,45.59955147
293,45.62433128
294,45.84248305
295,45.80546433
296,45.85655683
297,47.05110543
298,47.04383503
299,45.06242686
300,45.71472497
301,44.38913759
302,44.18247215
303,44.51557614
304,44.2275689
305,42.79255283
306,41.79235771
307,42.75993497
308,42.92538643
309,42.97496804
310,42.96620288
311,41.70688802
312,42.14953147
313,41.72739931
314,40.74925871
315,41.13211906
316,41.4208833
317,39.05590378
318,38.82177811
319,37.20165351
320,37.10453848
321,36.71357564
322,36.89771433
323,37.0279721
324,36.89762573
325,35.08819973
326,36.42054006
327,35.34454673
328,33.95804549
329,33.18939242
330,31.9825941
331,30.95235435
332,30.72317265
333,29.58460657
334,28.44494773
335,28.93880467
336,27.34901926
337,27.49319623
338,28.26791985
339,26.92670803
340,29.93517193
341,28.32565944
342,28.23343955
343,29.71471389
344,29.51288562
345,31.43091734
346,30.72643804
347,30.47366454
348,29.47014939
349,30.24687142
350,29.65616877
351,29.51218832
352,29.56783798
353,28.67352703
354,28.49810646
355,27.51691007
356,27.85784447
357,27.17550189
358,26.4623254
359,27.05209928
360,25.72860212
361,27.73213215
362,25.20614844
363,25.96483926
364,23.29090326
365,23.42952188
366,24.97032841
367,20.5809779
368,23.43583808
369,20.79760492
370,22.22748009
371,21.91022375
372,20.74256982
373,21.61272644
374,20.0362954
375,21.37817498
376,22.09630858
377,23.4370092
378,22.78648877
379,25.03636165
380,26.19748722
381,28.13252283
382,29.95961974
383,31.92033685
384,34.58203752
385,35.08516189
386,35.36996216
387,35.90763339
388,35.79087915
389,33.24324994
390,32.9992307
391,30.55135291
392,28.37248339
393,27.92637171
394,26.138491
395,24.32908591
396,23.12735232
397,23.09261927
398,21.15080609
399,19.40105647
400,19.58107887
401,19.29523838
402,19.11258901
403,18.15432803
404,17.95727043
405,17.10258658
406,16.63178912
407,16.98953593
408,16.98844534
409,17.14730132
410,17.28423763
411,16.07123103
412,16.83887229
413,15.66549544
414,15.1777746
415,17.103293
416,17.21480289
417,16.40752077
418,15.83652086
419,16.24169578
420,17.44259667
421,18.48324329
422,18.29993858
423,19.114444
424,19.39103501
425,19.68690713
426,19.05671853
427,19.83376876
428,20.04832846
429,20.27431916
430,19.02955091
431,20.16376685
432,19.10591757
433,19.08394005
434,20.29220987
435,17.9173021
436,18.45048857
437,19.83054212
438,19.0958112
439,19.23828842
440,18.66955672
441,18.87792187
442,19.47905161
443,18.1647136
444,18.24678823
445,17.56762693
446,17.22883611
447,17.17632946
448,16.54253774
449,16.3691179
450,16.59836531
451,16.30770543
452,17.18033222
453,16.05623089
454,15.71970359
455,14.81067409
456,15.96549102
457,15.50608129
458,13.90456997
459,14.63786138
460,16.57503766
461,15.27022768
462,15.45322012
463,16.94751427
464,14.86342185
465,14.47107163
466,14.57757815
467,15.52959373
468,14.46221153
469,15.29493942
470,15.3680808
471,14.11887775
472,14.11283679
473,13.88196529
474,14.25892177
475,14.38726566
476,14.37106161
477,14.17163554
478,14.48645917
479,15.35276939
480,14.54639129
481,14.99835505
482,14.1084685
483,15.39329959
484,14.36382169
485,16.24609061
486,16.24052795
487,16.10667134
488,15.41337811
489,15.5024053
490,14.03853533
491,14.66640488
492,12.0746739
493,13.97441453
494,13.16453159
495,12.38765306
496,14.20252783
497,12.9699
498,12.79593127
499,13.07681959
500,12.93416702
501,12.09401558
502,14.2078012
503,14.04009886
504,13.40307932
505,14.88470006
506,13.53825495
507,14.13233093
508,14.11828568
509,14.91204649
510,14.73338995
511,13.80689254
512,14.13667805
513,14.19556797
514,13.93931857
515,12.98747903
516,12.94696512
517,14.02134576
518,13.24340199
519,13.48533123
520,13.68110902
521,12.44326803
522,13.37997443
523,12.95100931
524,13.49080144
525,13.2062537
526,13.66397594
527,13.01321124
528,12.11960406
529,12.4811
530,13.30985108
531,12.48309
532,13.12990089
533,12.61321251
534,13.58772667
535,13.33832954
536,12.10875908
537,12.04991177
538,13.22863784
539,12.88902068
540,12.72295719
541,12.81092552
542,11.42042328
543,12.19411617
544,14.17727537
545,13.5759979
546,14.7165543
547,14.81626591
548,15.2534566
549,15.83918647
550,16.10310798
551,17.13350335
552,17.86745263
553,17.22127225
554,17.70630919
555,17.57778937
556,17.072438
557,15.98218571
558,14.68851915
559,14.90477075
560,14.67178346
561,12.93650553
562,13.45482942
563,13.20856757
564,12.57112054
565,12.65341468
566,11.9994076
567,13.74856831
568,12.17799002
569,12.06610539
570,12.62945031
571,11.30778713
572,13.11278878
573,12.53926828
574,13.28336367
575,12.87227808
576,14.45236122
577,13.12045266
578,14.00436077
579,14.3705246
580,13.00553003
581,14.61272984
582,14.92765196
583,14.57208282
584,14.17044374
585,14.11779895
586,13.58997325
587,14.63895775
588,13.66465932
589,14.13514535
590,14.139842
591,13.72294293
592,13.80934851
593,13.14010404
594,13.57959554
595,12.51230196
596,13.20785366
597,11.80460035
598,12.30832651
599,12.99393517
600,11.44741065
601,12.87330479
602,10.82467059
603,11.49488057
604,10.77771368
605,11.20940406
606,11.16436746
607,10.51485709
608,11.91012508
609,11.11687226
610,11.34745911
611,10.29267947
612,11.34299157
613,11.18179394
614,11.15487305
615,12.10999543
616,10.46764014
617,11.48295723
618,10.966824
619,10.21419373
620,12.18527626
621,10.62426492
622,11.51566473
623,12.53599364
624,10.61414216
625,12.79351715
626,11.43253559
627,12.4885339
628,12.34800732
629,12.18642132
630,12.29440927
631,11.37983121
632,10.86700922
633,11.76138385
634,11.21061249
635,9.648270638
636,11.70699588
637,10.84923265
638,10.62168982
639,11.00599436
640,8.631687552
641,10.62573567
642,10.99665945
643,9.874180214
644,9.466195359
645,9.285125594
646,8.182192986
647,8.062316416
648,9.071441221
649,8.249577801
650,7.98156155
651,8.219660915
652,8.554012447
653,8.017142192
654,7.324999912
655,8.739794271
656,7.902349072
657,7.541759979
658,8.024505638
659,8.096919296
660,8.153460684
661,9.030166245
662,10.49787867
663,12.71059425
664,13.50434985
665,15.44787261
666,17.44411022
667,18.96911132
668,23.08589255
669,24.48320783
670,24.59415173
671,25.05637317
672,22.9683504
673,21.40398726
674,17.33586133
675,15.96530442
676,11.90936925
677,10.31680695
678,7.985501344
679,5.619202182
680,4.070655488
681,1.636476604
682,2.687836497
683,-6.125968173
684,-7.602935708
685,0.056617193
686,1.846988265
687,1.269205571
688,1.935231594
689,0.73156294
690,-3.689974438
691,-3.828784927
692,-4.600807253
693,-3.576041697
694,-4.223349859
695,-4.888598608
696,-4.091421063
697,-5.048564625
698,-5.306900602
699,-4.821290409
700,-4.106212446
701,-3.14019895
702,-3.240393076
703,-3.580182097
704,-2.551129788
705,-1.924049183
706,2.805742548
707,4.309815408
708,7.583428528
709,9.105621793
710,10.97614846
711,13.36648967
712,12.36530007
